resultado_id,atleta_id,club_id,prueba_id,fecha,anio,mes,marca_texto,marca_valor,unidad,genero,superficie,categoria_id
497,206,13,1,2023-01-01,2023,1,14.75,14.75000,s,MASC,AL,2
498,197,13,1,2023-01-01,2023,1,10.61,10.61000,s,FEM,AL,2
499,198,13,1,2023-01-01,2023,1,11.58,11.58000,s,FEM,AL,2
500,38,13,1,2023-01-01,2023,1,12.73,12.73000,s,FEM,AL,2
501,38,13,1,2022-12-01,2022,12,11.01,11.01000,s,FEM,AL,2
502,38,13,1,2022-02-01,2022,2,11.46,11.46000,s,FEM,AL,2
503,38,13,1,2023-01-01,2023,1,11.46,11.46000,s,FEM,AL,2
504,38,13,1,2023-01-01,2023,1,12.01,12.01000,s,FEM,AL,2
505,38,13,1,2022-06-01,2022,6,12.28,12.28000,s,FEM,AL,2
506,38,13,1,2022-12-01,2022,12,12.43,12.43000,s,FEM,AL,2
507,201,13,1,2023-02-01,2023,2,12.22,12.22000,s,MASC,PC,1
508,157,13,1,2023-02-01,2023,2,13.56,13.56000,s,MASC,PC,1
509,207,13,1,2023-02-01,2023,2,11.13,11.13000,s,MASC,PC,1
510,38,13,1,2022-01-01,2022,1,11.85,11.85000,s,MASC,PC,1
511,38,13,1,2023-02-01,2023,2,12.78,12.78000,s,MASC,PC,1
512,38,13,1,2023-02-01,2023,2,13.11,13.11000,s,MASC,PC,1
513,94,13,1,2023-02-01,2023,2,12.42,12.42000,s,MASC,PC,2
514,208,13,1,2023-02-01,2023,2,10.57,10.57000,s,MASC,PC,2
515,209,13,1,2023-02-01,2023,2,10.63,10.63000,s,MASC,PC,2
516,210,13,1,2023-02-01,2023,2,10.94,10.94000,s,MASC,PC,2
517,210,13,1,2023-02-01,2023,2,11.37,11.37000,s,MASC,PC,2
518,204,13,1,2023-02-01,2023,2,11.60,11.60000,s,FEM,PC,1
519,204,13,1,2023-02-01,2023,2,12.29,12.29000,s,FEM,PC,1
520,38,13,1,2023-01-01,2023,1,12.12,12.12000,s,FEM,PC,1
521,211,13,1,2023-02-01,2023,2,12.22,12.22000,s,FEM,PC,1
522,211,13,1,2023-02-01,2023,2,12.40,12.40000,s,FEM,PC,1
523,211,13,1,2023-02-01,2023,2,13.81,13.81000,s,FEM,PC,1
524,212,13,1,2023-02-01,2023,2,10.82,10.82000,s,FEM,PC,2
525,213,13,1,2023-02-01,2023,2,12.08,12.08000,s,FEM,PC,2
526,38,13,1,2022-01-01,2022,1,12.52,12.52000,s,FEM,PC,2
527,38,13,1,2023-01-01,2023,1,10.95,10.95000,s,FEM,PC,2
528,38,13,1,2022-12-01,2022,12,11.29,11.29000,s,FEM,PC,2
529,38,13,1,2022-02-01,2022,2,11.81,11.81000,s,FEM,PC,2
530,38,13,1,2022-06-01,2022,6,12.60,12.60000,s,FEM,PC,2
531,214,13,1,2023-12-01,2023,12,13.14,13.14000,s,MASC,PC,1
532,214,13,1,2023-12-01,2023,12,13.39,13.39000,s,MASC,PC,1
533,215,13,1,2023-12-01,2023,12,17.33,17.33000,s,MASC,PC,1
534,114,13,1,2023-12-01,2023,12,11.36,11.36000,s,FEM,PC,1
535,216,13,1,2023-12-01,2023,12,14.55,14.55000,s,FEM,PC,1
537,38,13,1,2023-12-01,2023,12,11.19,11.19000,s,FEM,PC,1
538,217,13,1,2023-12-01,2023,12,13.75,13.75000,s,FEM,PC,1
539,217,13,1,2023-12-01,2023,12,13.81,13.81000,s,FEM,PC,1
540,218,13,1,2023-12-01,2023,12,10.61,10.61000,s,MASC,PC,2
541,219,13,1,2023-12-01,2023,12,10.71,10.71000,s,MASC,PC,2
542,220,13,1,2023-12-01,2023,12,10.58,10.58000,s,MASC,PC,2
543,19,13,1,2023-12-01,2023,12,10.87,10.87000,s,MASC,PC,2
544,19,13,1,2023-12-01,2023,12,11.40,11.40000,s,MASC,PC,2
545,19,13,1,2023-12-01,2023,12,13.29,13.29000,s,MASC,PC,2
546,19,13,1,2023-12-01,2023,12,13.81,13.81000,s,MASC,PC,2
547,38,13,1,2023-12-01,2023,12,11.10,11.10000,s,MASC,PC,2
548,38,13,1,2023-12-01,2023,12,11.21,11.21000,s,MASC,PC,2
549,38,13,1,2023-01-01,2023,1,11.46,11.46000,s,MASC,PC,2
550,221,13,1,2023-12-01,2023,12,12.11,12.11000,s,MASC,PC,2
551,221,13,1,2023-12-01,2023,12,12.17,12.17000,s,MASC,PC,2
552,221,13,1,2023-12-01,2023,12,12.60,12.60000,s,MASC,PC,2
553,199,13,1,2023-12-01,2023,12,9.64,9.64000,s,MASC,PC,3
554,222,13,1,2023-12-01,2023,12,9.81,9.81000,s,MASC,PC,3
555,223,13,1,2023-12-01,2023,12,10.24,10.24000,s,MASC,PC,3
556,224,13,1,2023-12-01,2023,12,11.20,11.20000,s,FEM,PC,2
557,224,13,1,2023-12-01,2023,12,11.26,11.26000,s,FEM,PC,2
558,225,13,1,2023-12-01,2023,12,13.90,13.90000,s,FEM,PC,2
559,225,13,1,2023-12-01,2023,12,14.38,14.38000,s,FEM,PC,2
560,101,13,1,2023-12-01,2023,12,10.08,10.08000,s,FEM,PC,3
561,226,13,1,2023-12-01,2023,12,10.25,10.25000,s,FEM,PC,3
562,227,13,1,2023-12-01,2023,12,10.57,10.57000,s,FEM,PC,3
563,228,13,1,2023-12-01,2023,12,11.76,11.76000,s,FEM,PC,3
564,229,13,1,2024-01-01,2024,1,17.65,17.65000,s,MASC,PC,1
565,230,13,1,2024-01-01,2024,1,12.99,12.99000,s,MASC,PC,1
566,231,13,1,2024-01-01,2024,1,13.82,13.82000,s,MASC,PC,1
567,232,13,1,2024-01-01,2024,1,12.28,12.28000,s,MASC,PC,1
568,232,13,1,2024-01-01,2024,1,12.29,12.29000,s,MASC,PC,1
569,233,13,1,2024-01-01,2024,1,12.67,12.67000,s,MASC,PC,1
570,234,13,1,2024-01-01,2024,1,12.33,12.33000,s,MASC,PC,2
571,218,13,1,2024-01-01,2024,1,10.75,10.75000,s,MASC,PC,2
572,235,13,1,2024-01-01,2024,1,14.01,14.01000,s,MASC,PC,2
573,236,13,1,2024-01-01,2024,1,10.48,10.48000,s,MASC,PC,2
574,237,13,1,2024-01-01,2024,1,10.71,10.71000,s,MASC,PC,2
575,238,13,1,2024-01-01,2024,1,11.81,11.81000,s,MASC,PC,2
576,219,13,1,2024-01-01,2024,1,10.45,10.45000,s,MASC,PC,2
577,239,13,1,2024-01-01,2024,1,12.52,12.52000,s,MASC,PC,2
578,239,13,1,2024-01-01,2024,1,12.94,12.94000,s,MASC,PC,2
579,239,13,1,2024-01-01,2024,1,11.25,11.25000,s,MASC,PC,2
580,240,13,1,2024-01-01,2024,1,11.65,11.65000,s,MASC,PC,2
581,241,13,1,2024-01-01,2024,1,11.68,11.68000,s,MASC,PC,2
582,242,13,1,2024-01-01,2024,1,12.07,12.07000,s,MASC,PC,2
583,242,13,1,2024-01-01,2024,1,12.62,12.62000,s,MASC,PC,2
584,115,13,1,2024-01-01,2024,1,11.51,11.51000,s,FEM,PC,1
585,81,13,1,2024-01-01,2024,1,14.06,14.06000,s,FEM,PC,1
586,81,13,1,2024-01-01,2024,1,15.30,15.30000,s,FEM,PC,1
587,81,13,1,2024-01-01,2024,1,11.53,11.53000,s,FEM,PC,1
588,243,13,1,2024-01-01,2024,1,13.03,13.03000,s,FEM,PC,1
589,170,13,1,2024-01-01,2024,1,14.07,14.07000,s,FEM,PC,1
590,244,13,1,2024-01-01,2024,1,13.86,13.86000,s,FEM,PC,2
591,82,13,1,2024-03-01,2024,3,13.06,13.06000,s,FEM,PC,1
592,245,13,1,2024-03-01,2024,3,13.57,13.57000,s,FEM,PC,1
593,246,13,1,2024-03-01,2024,3,10.93,10.93000,s,FEM,PC,1
594,246,13,1,2024-03-01,2024,3,10.97,10.97000,s,FEM,PC,1
595,147,13,1,2024-03-01,2024,3,10.95,10.95000,s,FEM,PC,1
596,147,13,1,2024-03-01,2024,3,10.97,10.97000,s,FEM,PC,1
597,247,13,1,2024-03-01,2024,3,10.67,10.67000,s,FEM,PC,2
598,218,13,1,2024-05-01,2024,5,10.15,10.15000,s,MASC,AL,2
599,248,13,1,2024-05-01,2024,5,10.95,10.95000,s,FEM,AL,2
600,222,13,1,2024-05-01,2024,5,9.61,9.61000,s,MASC,AL,3
601,249,13,1,2024-06-01,2024,6,9.59,9.59000,s,MASC,AL,2
602,236,13,1,2024-06-01,2024,6,9.79,9.79000,s,MASC,AL,2
603,218,13,1,2024-06-01,2024,6,9.86,9.86000,s,MASC,AL,2
604,247,13,1,2024-06-01,2024,6,10.62,10.62000,s,FEM,AL,2
605,250,13,1,2024-06-01,2024,6,10.73,10.73000,s,FEM,AL,2
606,222,13,1,2024-06-01,2024,6,9.39,9.39000,s,MASC,AL,3
607,251,14,1,2022-02-01,2022,2,11.34,11.34000,s,MASC,AL,2
608,252,14,1,2022-02-01,2022,2,12.42,12.42000,s,MASC,AL,2
609,253,14,1,2022-02-01,2022,2,13.00,13.00000,s,MASC,AL,1
610,254,14,1,2022-05-01,2022,5,11.93,11.93000,s,MASC,AL,1
611,255,14,1,2022-05-01,2022,5,12.10,12.10000,s,MASC,AL,1
612,256,14,1,2022-05-01,2022,5,10.95,10.95000,s,MASC,AL,1
613,257,14,1,2022-11-01,2022,11,10.7,10.70000,s,MASC,AL,2
614,258,14,1,2022-11-01,2022,11,10.7,10.70000,s,MASC,AL,2
615,256,14,1,2022-11-01,2022,11,11.0,11.00000,s,MASC,AL,2
616,259,14,1,2022-11-01,2022,11,11.9,11.90000,s,MASC,AL,2
617,260,14,1,2022-11-01,2022,11,13.6,13.60000,s,MASC,AL,1
618,203,14,1,2022-11-01,2022,11,14.3,14.30000,s,MASC,AL,1
619,203,14,1,2022-11-01,2022,11,15.8,15.80000,s,MASC,AL,1
620,254,14,1,2022-11-01,2022,11,11.1,11.10000,s,MASC,AL,1
621,255,14,1,2022-11-01,2022,11,11.3,11.30000,s,MASC,AL,1
622,261,14,1,2022-11-01,2022,11,12.4,12.40000,s,MASC,AL,1
623,262,14,1,2022-11-01,2022,11,14.4,14.40000,s,MASC,AL,1
624,263,14,1,2022-11-01,2022,11,10.9,10.90000,s,FEM,AL,2
625,264,14,1,2022-11-01,2022,11,12.9,12.90000,s,FEM,AL,2
626,265,14,1,2022-11-01,2022,11,13.0,13.00000,s,FEM,AL,2
627,265,14,1,2022-11-01,2022,11,13.2,13.20000,s,FEM,AL,2
628,204,14,1,2022-11-01,2022,11,12.3,12.30000,s,FEM,AL,1
629,266,14,1,2022-11-01,2022,11,12.6,12.60000,s,FEM,AL,1
630,267,14,1,2022-11-01,2022,11,13.4,13.40000,s,FEM,AL,1
631,267,14,1,2022-11-01,2022,11,13.7,13.70000,s,FEM,AL,1
632,254,14,1,2022-12-01,2022,12,11.16,11.16000,s,MASC,AL,1
633,259,14,1,2022-12-01,2022,12,11.73,11.73000,s,MASC,AL,1
634,260,14,1,2022-12-01,2022,12,13.02,13.02000,s,MASC,AL,1
635,268,14,1,2022-12-01,2022,12,13.57,13.57000,s,MASC,AL,1
636,269,14,1,2022-12-01,2022,12,13.26,13.26000,s,FEM,AL,3
637,256,14,1,2022-12-01,2022,12,10.52,10.52000,s,MASC,AL,2
638,259,14,1,2022-12-01,2022,12,11.65,11.65000,s,MASC,AL,2
639,254,14,1,2022-12-01,2022,12,11.30,11.30000,s,MASC,AL,1
640,255,14,1,2022-12-01,2022,12,11.60,11.60000,s,MASC,AL,1
641,268,14,1,2022-12-01,2022,12,12.79,12.79000,s,MASC,AL,1
642,261,14,1,2022-12-01,2022,12,12.86,12.86000,s,MASC,AL,1
643,270,14,1,2022-12-01,2022,12,13.35,13.35000,s,MASC,AL,1
644,263,14,1,2022-12-01,2022,12,10.68,10.68000,s,FEM,AL,2
645,264,14,1,2022-12-01,2022,12,11.81,11.81000,s,FEM,AL,2
646,204,14,1,2022-12-01,2022,12,12.67,12.67000,s,FEM,AL,1
647,267,14,1,2022-12-01,2022,12,13.49,13.49000,s,FEM,AL,1
648,271,14,1,2022-12-01,2022,12,13.57,13.57000,s,FEM,AL,1
649,254,14,1,2023-01-01,2023,1,11.02,11.02000,s,MASC,PC,1
650,203,14,1,2023-01-01,2023,1,15.52,15.52000,s,MASC,PC,1
651,270,14,1,2023-01-01,2023,1,13.14,13.14000,s,MASC,PC,1
652,204,14,1,2023-01-01,2023,1,12.96,12.96000,s,FEM,PC,1
653,255,14,1,2023-02-01,2023,2,11.43,11.43000,s,MASC,PC,1
654,270,14,1,2023-02-01,2023,2,12.74,12.74000,s,MASC,PC,1
655,204,14,1,2023-02-01,2023,2,12.45,12.45000,s,FEM,PC,1
656,256,14,1,2023-03-01,2023,3,10.50,10.50000,s,MASC,AL,2
657,251,14,1,2023-03-01,2023,3,11.53,11.53000,s,MASC,AL,2
658,251,14,1,2023-05-01,2023,5,10.82,10.82000,s,MASC,AL,2
659,272,14,1,2023-05-01,2023,5,10.43,10.43000,s,MASC,AL,2
660,263,14,1,2022-12-01,2022,12,10.68,10.68000,s,FEM,AL,2
661,256,14,1,2023-06-01,2023,6,10.0,10.00000,s,MASC,AL,2
662,251,14,1,2023-06-01,2023,6,10.4,10.40000,s,MASC,AL,2
663,254,14,1,2023-06-01,2023,6,10.7,10.70000,s,MASC,AL,2
664,259,14,1,2023-06-01,2023,6,11.4,11.40000,s,MASC,AL,2
665,268,14,1,2023-06-01,2023,6,12.6,12.60000,s,MASC,AL,2
666,272,14,1,2023-06-01,2023,6,10.0,10.00000,s,MASC,AL,2
667,273,14,1,2023-06-01,2023,6,10.7,10.70000,s,MASC,AL,2
668,274,14,1,2023-06-01,2023,6,10.9,10.90000,s,MASC,AL,2
669,275,14,1,2023-06-01,2023,6,11.3,11.30000,s,MASC,AL,2
670,276,14,1,2023-06-01,2023,6,13.6,13.60000,s,MASC,AL,2
677,274,14,4,2023-06-01,2023,6,2.26,2.26000,m,MASC,AL,2
678,263,14,1,2023-06-01,2023,6,10.0,10.00000,s,FEM,AL,2
679,277,14,1,2023-06-01,2023,6,10.5,10.50000,s,FEM,AL,2
680,278,14,1,2023-06-01,2023,6,10.9,10.90000,s,FEM,AL,2
681,264,14,1,2023-06-01,2023,6,11.3,11.30000,s,FEM,AL,2
686,204,14,1,2023-12-01,2023,12,11.99,11.99000,s,FEM,PC,1
687,254,14,1,2023-12-01,2023,12,10.78,10.78000,s,MASC,PC,2
688,256,14,1,2023-12-01,2023,12,9.74,9.74000,s,MASC,PC,2
689,251,14,1,2024-01-01,2024,1,10.10,10.10000,s,MASC,AL,3
690,279,14,1,2024-01-01,2024,1,10.49,10.49000,s,MASC,AL,3
691,272,14,1,2024-01-01,2024,1,10.26,10.26000,s,MASC,AL,2
692,263,14,1,2024-01-01,2024,1,10.56,10.56000,s,FEM,AL,3
693,267,14,1,2024-01-01,2024,1,12.53,12.53000,s,FEM,AL,2
694,204,14,1,2024-01-01,2024,1,11.91,11.91000,s,FEM,PC,1
695,245,14,1,2024-01-01,2024,1,13.25,13.25000,s,FEM,PC,1
696,280,14,1,2024-01-01,2024,1,10.87,10.87000,s,FEM,PC,2
697,267,14,1,2024-01-01,2024,1,12.58,12.58000,s,FEM,PC,2
698,204,14,1,2024-03-01,2024,3,11.56,11.56000,s,FEM,PC,1
699,204,14,1,2024-03-01,2024,3,11.89,11.89000,s,FEM,PC,1
700,272,14,1,2024-06-01,2024,6,9.67,9.67000,s,MASC,AL,2
701,280,14,1,2024-06-01,2024,6,10.02,10.02000,s,FEM,AL,2
702,281,15,1,2021-06-01,2021,6,10.63,10.63000,s,MASC,AL,1
703,281,15,1,2022-01-01,2022,1,10.34,10.34000,s,MASC,PC,2
704,281,15,1,2022-02-01,2022,2,10.39,10.39000,s,MASC,PC,2
705,281,15,1,2022-05-01,2022,5,10.56,10.56000,s,MASC,AL,2
706,282,15,1,2022-05-01,2022,5,11.98,11.98000,s,MASC,AL,2
707,281,15,1,2023-03-01,2023,3,10.28,10.28000,s,MASC,AL,2
708,283,16,1,2021-06-01,2021,6,10.75,10.75000,s,MASC,AL,1
709,284,16,1,2021-06-01,2021,6,12.93,12.93000,s,MASC,AL,1
710,285,16,1,2021-06-01,2021,6,12.10,12.10000,s,MASC,AL,1
711,286,16,1,2021-06-01,2021,6,12.94,12.94000,s,MASC,AL,1
712,287,16,1,2021-06-01,2021,6,12.95,12.95000,s,MASC,AL,1
713,288,16,1,2021-06-01,2021,6,14.55,14.55000,s,MASC,AL,1
714,289,16,1,2021-06-01,2021,6,11.46,11.46000,s,MASC,AL,1
715,290,16,1,2021-06-01,2021,6,12.50,12.50000,s,MASC,AL,1
716,150,16,1,2021-06-01,2021,6,13.35,13.35000,s,MASC,AL,1
717,291,16,1,2021-06-01,2021,6,12.03,12.03000,s,FEM,AL,1
718,292,16,1,2021-06-01,2021,6,11.81,11.81000,s,FEM,AL,1
719,292,16,1,2021-08-01,2021,8,11.87,11.87000,s,FEM,AL,1
720,291,16,1,2021-08-01,2021,8,12.51,12.51000,s,FEM,AL,1
721,292,16,1,2021-08-01,2021,8,11.87,11.87000,s,FEM,AL,1
722,291,16,1,2021-08-01,2021,8,12.51,12.51000,s,FEM,AL,1
723,293,16,1,2022-02-01,2022,2,11.59,11.59000,s,MASC,AL,2
724,294,16,1,2022-02-01,2022,2,11.32,11.32000,s,MASC,AL,2
725,295,16,1,2022-02-01,2022,2,11.53,11.53000,s,MASC,AL,2
726,150,16,1,2022-02-01,2022,2,12.42,12.42000,s,MASC,AL,2
727,296,16,1,2022-02-01,2022,2,12.30,12.30000,s,MASC,AL,1
728,297,16,1,2022-02-01,2022,2,12.46,12.46000,s,MASC,AL,1
729,298,16,1,2022-02-01,2022,2,13.02,13.02000,s,MASC,AL,1
730,299,16,1,2022-02-01,2022,2,14.55,14.55000,s,MASC,AL,1
731,300,16,1,2022-02-01,2022,2,12.64,12.64000,s,FEM,AL,2
732,301,16,1,2022-02-01,2022,2,12.51,12.51000,s,FEM,AL,2
733,302,16,1,2022-02-01,2022,2,12.53,12.53000,s,FEM,AL,1
734,303,16,1,2022-02-01,2022,2,13.59,13.59000,s,FEM,AL,1
735,300,16,1,2022-05-01,2022,5,12.6,12.60000,s,FEM,AL,4
736,297,16,1,2022-08-01,2022,8,13.57,13.57000,s,MASC,AL,1
737,304,16,1,2022-08-01,2022,8,17.86,17.86000,s,MASC,AL,1
738,292,16,1,2022-08-01,2022,8,11.51,11.51000,s,FEM,AL,2
739,291,16,1,2022-08-01,2022,8,12.24,12.24000,s,FEM,AL,2
740,297,16,1,2022-08-01,2022,8,13.57,13.57000,s,MASC,AL,1
741,304,16,1,2022-08-01,2022,8,17.86,17.86000,s,MASC,AL,1
742,292,16,1,2022-08-01,2022,8,11.51,11.51000,s,FEM,AL,2
743,291,16,1,2022-08-01,2022,8,12.24,12.24000,s,FEM,AL,2
744,209,16,1,2022-11-01,2022,11,11.14,11.14000,s,MASC,AL,2
745,291,16,1,2022-11-01,2022,11,11.39,11.39000,s,FEM,AL,2
746,305,16,1,2022-11-01,2022,11,12.44,12.44000,s,FEM,AL,2
747,209,16,1,2022-11-01,2022,11,11.12,11.12000,s,MASC,AL,2
748,292,16,1,2022-11-01,2022,11,11.35,11.35000,s,FEM,AL,2
749,306,16,1,2022-11-01,2022,11,11.17,11.17000,s,FEM,AL,2
750,305,16,1,2022-11-01,2022,11,12.63,12.63000,s,FEM,AL,2
751,209,16,1,2023-02-01,2023,2,10.76,10.76000,s,MASC,PC,2
752,209,16,1,2023-03-01,2023,3,11.36,11.36000,s,MASC,AL,2
753,307,16,1,2023-03-01,2023,3,11.67,11.67000,s,FEM,AL,2
754,291,16,1,2023-03-01,2023,3,12.89,12.89000,s,FEM,AL,2
755,306,16,1,2023-03-01,2023,3,11.47,11.47000,s,FEM,AL,2
756,306,16,1,2023-05-01,2023,5,10.80,10.80000,s,FEM,AL,2
757,307,16,1,2023-05-01,2023,5,11.30,11.30000,s,FEM,AL,2
758,209,16,1,2023-06-01,2023,6,10.33,10.33000,s,MASC,AL,2
759,297,16,1,2023-06-01,2023,6,10.98,10.98000,s,MASC,AL,2
760,292,16,1,2023-06-01,2023,6,10.24,10.24000,s,FEM,AL,2
761,308,16,1,2023-06-01,2023,6,12.04,12.04000,s,FEM,AL,2
762,309,16,1,2023-06-01,2023,6,13.78,13.78000,s,FEM,AL,2
763,310,16,1,2023-06-01,2023,6,11.11,11.11000,s,FEM,AL,2
764,307,16,1,2023-09-01,2023,9,11.09,11.09000,s,FEM,AL,2
765,308,16,1,2023-09-01,2023,9,12.05,12.05000,s,FEM,AL,2
766,307,16,1,2023-09-01,2023,9,11.09,11.09000,s,FEM,AL,2
767,308,16,1,2023-09-01,2023,9,12.05,12.05000,s,FEM,AL,2
768,209,16,1,2023-11-01,2023,11,10.25,10.25000,s,MASC,AL,2
769,297,16,1,2023-11-01,2023,11,10.93,10.93000,s,MASC,AL,2
770,311,16,1,2023-11-01,2023,11,10.36,10.36000,s,FEM,AL,2
771,292,16,1,2023-11-01,2023,11,10.42,10.42000,s,FEM,AL,2
772,306,16,1,2023-11-01,2023,11,10.43,10.43000,s,FEM,AL,2
773,307,16,1,2023-11-01,2023,11,10.97,10.97000,s,FEM,AL,2
774,312,16,1,2023-11-01,2023,11,11.55,11.55000,s,FEM,AL,2
775,313,16,1,2023-12-01,2023,12,11.92,11.92000,s,MASC,PC,1
776,209,16,1,2023-12-01,2023,12,10.34,10.34000,s,MASC,PC,3
777,292,16,1,2023-12-01,2023,12,10.59,10.59000,s,FEM,PC,3
778,306,16,1,2023-12-01,2023,12,10.42,10.42000,s,FEM,PC,3
779,297,16,1,2024-01-01,2024,1,11.20,11.20000,s,MASC,AL,2
780,314,16,1,2024-01-01,2024,1,11.83,11.83000,s,MASC,AL,2
781,304,16,1,2024-01-01,2024,1,12.77,12.77000,s,MASC,AL,2
782,315,16,1,2024-01-01,2024,1,10.69,10.69000,s,MASC,AL,2
783,316,16,1,2024-01-01,2024,1,11.66,11.66000,s,MASC,AL,2
784,317,16,1,2024-01-01,2024,1,12.41,12.41000,s,MASC,AL,2
785,313,16,1,2024-01-01,2024,1,12.56,12.56000,s,MASC,AL,1
786,318,16,1,2024-01-01,2024,1,12.77,12.77000,s,MASC,AL,1
787,319,16,1,2024-01-01,2024,1,11.48,11.48000,s,MASC,AL,1
788,292,16,1,2024-01-01,2024,1,10.67,10.67000,s,FEM,AL,3
789,291,16,1,2024-01-01,2024,1,10.82,10.82000,s,FEM,AL,3
790,311,16,1,2024-01-01,2024,1,10.43,10.43000,s,FEM,AL,3
791,312,16,1,2024-01-01,2024,1,11.86,11.86000,s,FEM,AL,2
